ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-02-16,9840.18328314281,-1641.9834129827257,22761.89768703878,9840.18328314281,9840.18328314281,1050.8299683944472,1050.8299683944472,1050.8299683944472,1050.8299683944472,1050.8299683944472,1050.8299683944472,0.0,0.0,0.0,10891.013251537257
2017-02-17,9912.415256750459,-1718.6598820085785,22386.471388194954,9912.415256750459,9912.415256750459,334.50203128060804,334.50203128060804,334.50203128060804,334.50203128060804,334.50203128060804,334.50203128060804,0.0,0.0,0.0,10246.917288031067
2017-02-18,9984.647230358112,-8867.648869104438,17077.166801660584,9984.647230358112,9984.647230358112,-5651.245458966907,-5651.245458966907,-5651.245458966907,-5651.245458966907,-5651.245458966907,-5651.245458966907,0.0,0.0,0.0,4333.401771391205
2017-02-19,10056.879203965764,-7083.077988001987,18085.428136777155,10056.879203965764,10056.879203965764,-4473.2246923522425,-4473.2246923522425,-4473.2246923522425,-4473.2246923522425,-4473.2246923522425,-4473.2246923522425,0.0,0.0,0.0,5583.654511613521
2017-02-20,10129.111177573413,1606.0503319531206,25577.683991126753,10129.111177573413,10129.111177573413,3353.760548959211,3353.760548959211,3353.760548959211,3353.760548959211,3353.760548959211,3353.760548959211,0.0,0.0,0.0,13482.871726532625
2017-02-21,10201.343151181067,90.62540890662585,25564.66347144741,10201.343151181067,10201.343151181067,3102.3150428774734,3102.3150428774734,3102.3150428774734,3102.3150428774734,3102.3150428774734,3102.3150428774734,0.0,0.0,0.0,13303.65819405854
2017-02-22,10273.575124788716,-189.4870177930571,24722.328242146737,10273.575124788716,10273.575124788716,2283.06255981198,2283.06255981198,2283.06255981198,2283.06255981198,2283.06255981198,2283.06255981198,0.0,0.0,0.0,12556.637684600697
2017-02-23,10345.80711121475,-994.5318471227365,23674.39464192431,10345.80711121475,10345.80711121475,1050.8299683909718,1050.8299683909718,1050.8299683909718,1050.8299683909718,1050.8299683909718,1050.8299683909718,0.0,0.0,0.0,11396.637079605722
2017-02-24,10418.039097640783,-2433.867434880397,23282.664118006884,10418.039097640783,10418.039097640783,334.5020312702771,334.5020312702771,334.5020312702771,334.5020312702771,334.5020312702771,334.5020312702771,0.0,0.0,0.0,10752.54112891106
2017-02-25,10490.271084066817,-7744.192872764282,17677.23071320661,10490.271084066817,10490.271084066817,-5651.245458954456,-5651.245458954456,-5651.245458954456,-5651.245458954456,-5651.245458954456,-5651.245458954456,0.0,0.0,0.0,4839.025625112361
2017-02-26,10562.50307049285,-7029.880107553673,19690.00733086874,10562.50307049285,10562.50307049285,-4473.22469235532,-4473.22469235532,-4473.22469235532,-4473.22469235532,-4473.22469235532,-4473.22469235532,0.0,0.0,0.0,6089.27837813753
2017-02-27,10634.735056918882,1472.1882258681492,27076.79223745105,10634.735056918882,10634.735056918882,3353.7605489641746,3353.7605489641746,3353.7605489641746,3353.7605489641746,3353.7605489641746,3353.7605489641746,0.0,0.0,0.0,13988.495605883058
2017-02-28,10706.967043344916,2094.943158968022,26881.587023461798,10706.967043344916,10706.967043344916,3102.315042882173,3102.315042882173,3102.315042882173,3102.315042882173,3102.315042882173,3102.315042882173,0.0,0.0,0.0,13809.28208622709
2017-03-01,10779.199029770949,1377.7492976050248,25378.729074950632,10779.199029770949,10779.199029770949,2283.06255981096,2283.06255981096,2283.06255981096,2283.06255981096,2283.06255981096,2283.06255981096,0.0,0.0,0.0,13062.261589581909
2017-03-02,10851.431016196982,-997.1792125996384,23817.87537284602,10851.431016196982,10851.431016196982,1050.8299683888379,1050.8299683888379,1050.8299683888379,1050.8299683888379,1050.8299683888379,1050.8299683888379,0.0,0.0,0.0,11902.26098458582
2017-03-03,10923.663002623018,-993.1879218983456,24028.549904003383,10923.663002623018,10923.663002623018,334.50203127083773,334.50203127083773,334.50203127083773,334.50203127083773,334.50203127083773,334.50203127083773,0.0,0.0,0.0,11258.165033893856
2017-03-04,10995.894989049051,-5740.9722880798045,18052.837841125252,10995.894989049051,10995.894989049051,-5651.245458955602,-5651.245458955602,-5651.245458955602,-5651.245458955602,-5651.245458955602,-5651.245458955602,0.0,0.0,0.0,5344.649530093449
2017-03-05,11068.126975475085,-6853.534925347531,19333.29604623025,11068.126975475085,11068.126975475085,-4473.2246923583725,-4473.2246923583725,-4473.2246923583725,-4473.2246923583725,-4473.2246923583725,-4473.2246923583725,0.0,0.0,0.0,6594.902283116712
2017-03-06,11140.358961901118,3265.0072909608616,27693.37990541289,11140.358961901118,11140.358961901118,3353.7605489537495,3353.7605489537495,3353.7605489537495,3353.7605489537495,3353.7605489537495,3353.7605489537495,0.0,0.0,0.0,14494.119510854867
2017-03-07,11212.59094832715,1307.39269443198,26165.320348343306,11212.59094832715,11212.59094832715,3102.3150428824993,3102.3150428824993,3102.3150428824993,3102.3150428824993,3102.3150428824993,3102.3150428824993,0.0,0.0,0.0,14314.905991209649
2017-03-08,11284.822934753183,673.9133737012079,26169.71532650056,11284.822934753183,11284.822934753183,2283.0625598099396,2283.0625598099396,2283.0625598099396,2283.0625598099396,2283.0625598099396,2283.0625598099396,0.0,0.0,0.0,13567.885494563123
2017-03-09,11357.054921179217,-1003.3359792857273,26148.333163761665,11357.054921179217,11357.054921179217,1050.8299683934913,1050.8299683934913,1050.8299683934913,1050.8299683934913,1050.8299683934913,1050.8299683934913,0.0,0.0,0.0,12407.884889572708
2017-03-10,11429.28690760525,-513.9491110915998,23730.807768681003,11429.28690760525,11429.28690760525,334.5020312659523,334.5020312659523,334.5020312659523,334.5020312659523,334.5020312659523,334.5020312659523,0.0,0.0,0.0,11763.788938871203
2017-03-11,11501.518894031282,-6090.479508759308,17480.993292860818,11501.518894031282,11501.518894031282,-5651.2454589559875,-5651.2454589559875,-5651.2454589559875,-5651.2454589559875,-5651.2454589559875,-5651.2454589559875,0.0,0.0,0.0,5850.273435075294
2017-03-12,11573.750880457315,-5220.187549965247,20084.571882219996,11573.750880457315,11573.750880457315,-4473.224692355329,-4473.224692355329,-4473.224692355329,-4473.224692355329,-4473.224692355329,-4473.224692355329,0.0,0.0,0.0,7100.526188101986
2017-03-13,11645.982866883349,2922.8396231127704,27967.085074717896,11645.982866883349,11645.982866883349,3353.7605489541024,3353.7605489541024,3353.7605489541024,3353.7605489541024,3353.7605489541024,3353.7605489541024,0.0,0.0,0.0,14999.74341583745
2017-03-14,11718.214852140756,1621.4642886870242,27098.831059634762,11718.214852140756,11718.214852140756,3102.315042882472,3102.315042882472,3102.315042882472,3102.315042882472,3102.315042882472,3102.315042882472,0.0,0.0,0.0,14820.529895023228
2017-03-15,11790.446837398164,2692.3683397855702,26475.10459460554,11790.446837398164,11790.446837398164,2283.0625598089205,2283.0625598089205,2283.0625598089205,2283.0625598089205,2283.0625598089205,2283.0625598089205,0.0,0.0,0.0,14073.509397207084
2017-03-16,11862.67882265557,505.08746092150193,24966.45684005273,11862.67882265557,11862.67882265557,1050.8299683900154,1050.8299683900154,1050.8299683900154,1050.8299683900154,1050.8299683900154,1050.8299683900154,0.0,0.0,0.0,12913.508791045584
2017-03-17,11934.910807912978,194.5944730848328,24446.22138819616,11934.910807912978,11934.910807912978,334.5020312765515,334.5020312765515,334.5020312765515,334.5020312765515,334.5020312765515,334.5020312765515,0.0,0.0,0.0,12269.41283918953
2017-03-18,12007.142793170386,-6838.579435954359,18755.693294974117,12007.142793170386,12007.142793170386,-5651.245458957133,-5651.245458957133,-5651.245458957133,-5651.245458957133,-5651.245458957133,-5651.245458957133,0.0,0.0,0.0,6355.897334213252
2017-03-19,12079.374778427797,-4542.7805618827115,20092.48399805734,12079.374778427797,12079.374778427797,-4473.224692352288,-4473.224692352288,-4473.224692352288,-4473.224692352288,-4473.224692352288,-4473.224692352288,0.0,0.0,0.0,7606.150086075509
2017-03-20,12151.6067636852,3063.296474685496,28130.543810496238,12151.6067636852,12151.6067636852,3353.7605489636762,3353.7605489636762,3353.7605489636762,3353.7605489636762,3353.7605489636762,3353.7605489636762,0.0,0.0,0.0,15505.367312648876
2017-03-21,12223.83874894261,3176.8191340690832,26992.981858867337,12223.83874894261,12223.83874894261,3102.3150428827967,3102.3150428827967,3102.3150428827967,3102.3150428827967,3102.3150428827967,3102.3150428827967,0.0,0.0,0.0,15326.153791825407
2017-03-22,12296.070734200017,1696.7960712589816,26855.67263927904,12296.070734200017,12296.070734200017,2283.062559810958,2283.062559810958,2283.062559810958,2283.062559810958,2283.062559810958,2283.062559810958,0.0,0.0,0.0,14579.133294010975
2017-03-23,12368.302719457424,765.8381821323431,25387.908530447836,12368.302719457424,12368.302719457424,1050.8299683912755,1050.8299683912755,1050.8299683912755,1050.8299683912755,1050.8299683912755,1050.8299683912755,0.0,0.0,0.0,13419.1326878487
2017-03-24,12440.534704714833,111.70206103682446,25615.643703414487,12440.534704714833,12440.534704714833,334.50203127625946,334.50203127625946,334.50203127625946,334.50203127625946,334.50203127625946,334.50203127625946,0.0,0.0,0.0,12775.036735991092
2017-03-25,12512.766689972239,-5665.155394787686,20574.652362759723,12512.766689972239,12512.766689972239,-5651.245458964698,-5651.245458964698,-5651.245458964698,-5651.245458964698,-5651.245458964698,-5651.245458964698,0.0,0.0,0.0,6861.521231007541
2017-03-26,12584.998675229646,-4206.679865516726,20384.26891050281,12584.998675229646,12584.998675229646,-4473.224692349245,-4473.224692349245,-4473.224692349245,-4473.224692349245,-4473.224692349245,-4473.224692349245,0.0,0.0,0.0,8111.7739828804015
2017-03-27,12657.230660487054,3480.2038722487714,28400.122768369478,12657.230660487054,12657.230660487054,3353.7605489532516,3353.7605489532516,3353.7605489532516,3353.7605489532516,3353.7605489532516,3353.7605489532516,0.0,0.0,0.0,16010.991209440304
2017-03-28,12729.462645744461,4370.756472922415,27803.024558116376,12729.462645744461,12729.462645744461,3102.3150428827694,3102.3150428827694,3102.3150428827694,3102.3150428827694,3102.3150428827694,3102.3150428827694,0.0,0.0,0.0,15831.77768862723
2017-03-29,12801.694631001872,2288.4710339526137,27510.73338317598,12801.694631001872,12801.694631001872,2283.062559809938,2283.062559809938,2283.062559809938,2283.062559809938,2283.062559809938,2283.062559809938,0.0,0.0,0.0,15084.75719081181
2017-03-30,12873.926616259278,941.8000388801513,25956.433377121306,12873.926616259278,12873.926616259278,1050.8299683925352,1050.8299683925352,1050.8299683925352,1050.8299683925352,1050.8299683925352,1050.8299683925352,0.0,0.0,0.0,13924.756584651812
2017-03-31,12946.158601516685,676.2440805534565,25549.355954461822,12946.158601516685,12946.158601516685,334.5020312713743,334.5020312713743,334.5020312713743,334.5020312713743,334.5020312713743,334.5020312713743,0.0,0.0,0.0,13280.66063278806
2017-04-01,13018.390586774094,-5309.338932176692,19978.834042295643,13018.390586774094,13018.390586774094,-5651.245458952246,-5651.245458952246,-5651.245458952246,-5651.245458952246,-5651.245458952246,-5651.245458952246,0.0,0.0,0.0,7367.145127821848
2017-04-02,13090.622572031503,-4028.433285006736,21338.539414885563,13090.622572031503,13090.622572031503,-4473.224692352296,-4473.224692352296,-4473.224692352296,-4473.224692352296,-4473.224692352296,-4473.224692352296,0.0,0.0,0.0,8617.397879679207
2017-04-03,13162.854557482033,4081.482625191948,29425.264069907284,13162.854557482033,13162.854557482033,3353.7605489582147,3353.7605489582147,3353.7605489582147,3353.7605489582147,3353.7605489582147,3353.7605489582147,0.0,0.0,0.0,16516.615106440247
2017-04-04,13235.086542932562,2746.475743479817,27915.23206478758,13235.086542932562,13235.086542932562,3102.315042880555,3102.315042880555,3102.315042880555,3102.315042880555,3102.315042880555,3102.315042880555,0.0,0.0,0.0,16337.401585813117
2017-04-05,13307.318528383097,2725.378601387626,28714.62074041379,13307.318528383097,13307.318528383097,2283.0625598095876,2283.0625598095876,2283.0625598095876,2283.0625598095876,2283.0625598095876,2283.0625598095876,0.0,0.0,0.0,15590.381088192684
2017-04-06,13379.550513833627,1369.0196472240098,27403.85392141516,13379.550513833627,13379.550513833627,1050.8299683937948,1050.8299683937948,1050.8299683937948,1050.8299683937948,1050.8299683937948,1050.8299683937948,0.0,0.0,0.0,14430.380482227421
2017-04-07,13451.78249928416,2224.242729748233,26347.958241566324,13451.78249928416,13451.78249928416,334.50203127652816,334.50203127652816,334.50203127652816,334.50203127652816,334.50203127652816,334.50203127652816,0.0,0.0,0.0,13786.284530560688
2017-04-08,13524.01448473469,-4510.837360709235,21585.452500295476,13524.01448473469,13524.01448473469,-5651.245458959811,-5651.245458959811,-5651.245458959811,-5651.245458959811,-5651.245458959811,-5651.245458959811,0.0,0.0,0.0,7872.769025774878
2017-04-09,13596.246470185219,-2981.955021022756,21772.711307365946,13596.246470185219,13596.246470185219,-4473.224692349254,-4473.224692349254,-4473.224692349254,-4473.224692349254,-4473.224692349254,-4473.224692349254,0.0,0.0,0.0,9123.021777835966
2017-04-10,13668.478455635754,4789.200021250742,30218.334867913312,13668.478455635754,13668.478455635754,3353.7605489524017,3353.7605489524017,3353.7605489524017,3353.7605489524017,3353.7605489524017,3353.7605489524017,0.0,0.0,0.0,17022.239004588155
2017-04-11,13740.710441086283,5104.029278112144,29681.410456345566,13740.710441086283,13740.710441086283,3102.3150428783406,3102.3150428783406,3102.3150428783406,3102.3150428783406,3102.3150428783406,3102.3150428783406,0.0,0.0,0.0,16843.025483964622
2017-04-12,13812.942426536812,3570.005715082971,28297.633160958412,13812.942426536812,13812.942426536812,2283.0625598102874,2283.0625598102874,2283.0625598102874,2283.0625598102874,2283.0625598102874,2283.0625598102874,0.0,0.0,0.0,16096.0049863471
2017-04-13,13885.17441198734,2945.7815548729927,27903.758106930083,13885.17441198734,13885.17441198734,1050.8299683903197,1050.8299683903197,1050.8299683903197,1050.8299683903197,1050.8299683903197,1050.8299683903197,0.0,0.0,0.0,14936.00438037766
2017-04-14,13957.406397437875,1408.0001894586303,26771.708195012125,13957.406397437875,13957.406397437875,334.5020312770884,334.5020312770884,334.5020312770884,334.5020312770884,334.5020312770884,334.5020312770884,0.0,0.0,0.0,14291.908428714964
2017-04-15,14029.638382888405,-5206.687867871469,20298.88034062275,14029.638382888405,14029.638382888405,-5651.245458960956,-5651.245458960956,-5651.245458960956,-5651.245458960956,-5651.245458960956,-5651.245458960956,0.0,0.0,0.0,8378.392923927448
2017-04-16,14101.87036833894,-2839.664061738946,22263.594604325153,14101.87036833894,14101.87036833894,-4473.22469234009,-4473.22469234009,-4473.22469234009,-4473.22469234009,-4473.22469234009,-4473.22469234009,0.0,0.0,0.0,9628.64567599885
2017-04-17,14174.102353789467,4354.652818240299,29330.04076797466,14174.102353789467,14174.102353789467,3353.760548946589,3353.760548946589,3353.760548946589,3353.760548946589,3353.760548946589,3353.760548946589,0.0,0.0,0.0,17527.862902736055
2017-04-18,14246.334339239997,4937.641835161214,30200.570270874865,14246.334339239997,14246.334339239997,3102.315042880853,3102.315042880853,3102.315042880853,3102.315042880853,3102.315042880853,3102.315042880853,0.0,0.0,0.0,17348.64938212085
2017-04-19,14318.566324690531,3798.813832245104,28675.73857434531,14318.566324690531,14318.566324690531,2283.0625598099373,2283.0625598099373,2283.0625598099373,2283.0625598099373,2283.0625598099373,2283.0625598099373,0.0,0.0,0.0,16601.628884500467
2017-04-20,14390.798310141061,2810.075467135406,28114.168928299456,14390.798310141061,14390.798310141061,1050.8299683936307,1050.8299683936307,1050.8299683936307,1050.8299683936307,1050.8299683936307,1050.8299683936307,0.0,0.0,0.0,15441.628278534692
2017-04-21,14463.03029559159,2016.1741912237642,26817.017687416443,14463.03029559159,14463.03029559159,334.5020312776487,334.5020312776487,334.5020312776487,334.5020312776487,334.5020312776487,334.5020312776487,0.0,0.0,0.0,14797.53232686924
2017-04-22,14535.262281042122,-3894.5189672313663,21045.81295479787,14535.262281042122,14535.262281042122,-5651.245458962101,-5651.245458962101,-5651.245458962101,-5651.245458962101,-5651.245458962101,-5651.245458962101,0.0,0.0,0.0,8884.01682208002
2017-04-23,14607.494267665306,-2492.5780988590377,22426.579321236317,14607.494267665306,14607.494267665306,-4473.224692355384,-4473.224692355384,-4473.224692355384,-4473.224692355384,-4473.224692355384,-4473.224692355384,0.0,0.0,0.0,10134.269575309921
2017-04-24,14679.726254288495,5559.610883868371,30185.117018940906,14679.726254288495,14679.726254288495,3353.7605489515513,3353.7605489515513,3353.7605489515513,3353.7605489515513,3353.7605489515513,3353.7605489515513,0.0,0.0,0.0,18033.486803240045
2017-04-25,14751.958240911681,5723.500349068137,31249.12420467845,14751.958240911681,14751.958240911681,3102.315042880826,3102.315042880826,3102.315042880826,3102.315042880826,3102.315042880826,3102.315042880826,0.0,0.0,0.0,17854.273283792507
2017-04-26,14824.190227534864,4069.904325194531,30534.995789573506,14824.190227534864,14824.190227534864,2283.062559808917,2283.062559808917,2283.062559808917,2283.062559808917,2283.062559808917,2283.062559808917,0.0,0.0,0.0,17107.25278734378
2017-04-27,14896.422214158052,4202.958019669246,28324.532711253138,14896.422214158052,14896.422214158052,1050.8299683914972,1050.8299683914972,1050.8299683914972,1050.8299683914972,1050.8299683914972,1050.8299683914972,0.0,0.0,0.0,15947.25218254955
2017-04-28,14968.654200781239,3280.296087588137,27055.19272606342,14968.654200781239,14968.654200781239,334.5020312828027,334.5020312828027,334.5020312828027,334.5020312828027,334.5020312828027,334.5020312828027,0.0,0.0,0.0,15303.15623206404
2017-04-29,15040.886187404427,-3434.8049683337968,22746.630952387062,15040.886187404427,15040.886187404427,-5651.245458956069,-5651.245458956069,-5651.245458956069,-5651.245458956069,-5651.245458956069,-5651.245458956069,0.0,0.0,0.0,9389.640728448358
2017-04-30,15113.118174027608,-2756.9519687260267,22831.17034978645,15113.118174027608,15113.118174027608,-4473.224692346221,-4473.224692346221,-4473.224692346221,-4473.224692346221,-4473.224692346221,-4473.224692346221,0.0,0.0,0.0,10639.893481681387
2017-05-01,15185.350160650796,5398.1969732574935,30746.978468333527,15185.350160650796,15185.350160650796,3353.7605489565144,3353.7605489565144,3353.7605489565144,3353.7605489565144,3353.7605489565144,3353.7605489565144,0.0,0.0,0.0,18539.11070960731
2017-05-02,15257.582147273983,5704.987245090143,31597.58467736914,15257.582147273983,15257.582147273983,3102.315042880798,3102.315042880798,3102.315042880798,3102.315042880798,3102.315042880798,3102.315042880798,0.0,0.0,0.0,18359.89719015478
2017-05-03,15329.814133897167,4952.992032098332,31099.65525799449,15329.814133897167,15329.814133897167,2283.062559807897,2283.062559807897,2283.062559807897,2283.062559807897,2283.062559807897,2283.062559807897,0.0,0.0,0.0,17612.876693705064
2017-05-04,15402.046120520356,3760.372163661707,29235.40859593459,15402.046120520356,15402.046120520356,1050.8299683948082,1050.8299683948082,1050.8299683948082,1050.8299683948082,1050.8299683948082,1050.8299683948082,0.0,0.0,0.0,16452.876088915164
2017-05-05,15474.27810714354,3105.4580554455993,27688.155774730418,15474.27810714354,15474.27810714354,334.50203127791735,334.50203127791735,334.50203127791735,334.50203127791735,334.50203127791735,334.50203127791735,0.0,0.0,0.0,15808.780138421458
2017-05-06,15546.510093766725,-3027.0638794576157,22263.172391172247,15546.510093766725,15546.510093766725,-5651.245458963634,-5651.245458963634,-5651.245458963634,-5651.245458963634,-5651.245458963634,-5651.245458963634,0.0,0.0,0.0,9895.26463480309
2017-05-07,15618.742080389913,-1575.5292944089406,24991.08638615004,15618.742080389913,15618.742080389913,-4473.224692361514,-4473.224692361514,-4473.224692361514,-4473.224692361514,-4473.224692361514,-4473.224692361514,0.0,0.0,0.0,11145.517388028398
2017-05-08,15690.9740670131,6227.043816326392,32713.809821576568,15690.9740670131,15690.9740670131,3353.760548956867,3353.760548956867,3353.760548956867,3353.760548956867,3353.760548956867,3353.760548956867,0.0,0.0,0.0,19044.734615969966
2017-05-09,15763.206053636282,5986.616536104528,31134.12381521005,15763.206053636282,15763.206053636282,3102.315042883311,3102.315042883311,3102.315042883311,3102.315042883311,3102.315042883311,3102.315042883311,0.0,0.0,0.0,18865.521096519595
2017-05-10,15835.438040259469,5930.08584869651,30078.494719599752,15835.438040259469,15835.438040259469,2283.062559809266,2283.062559809266,2283.062559809266,2283.062559809266,2283.062559809266,2283.062559809266,0.0,0.0,0.0,18118.500600068735
2017-05-11,15907.670026882657,4424.664518479982,29552.436533247914,15907.670026882657,15907.670026882657,1050.8299683926748,1050.8299683926748,1050.8299683926748,1050.8299683926748,1050.8299683926748,1050.8299683926748,0.0,0.0,0.0,16958.49999527533
2017-05-12,15979.902031336002,3812.167650402942,28424.75071283122,15979.902031336002,15979.902031336002,334.502031273032,334.502031273032,334.502031273032,334.502031273032,334.502031273032,334.502031273032,0.0,0.0,0.0,16314.404062609034
2017-05-13,16052.134035789348,-1837.605955816912,22842.015563638106,16052.134035789348,16052.134035789348,-5651.245458971198,-5651.245458971198,-5651.245458971198,-5651.245458971198,-5651.245458971198,-5651.245458971198,0.0,0.0,0.0,10400.88857681815
2017-05-14,16124.366040242692,-831.2711403680851,23723.292182933597,16124.366040242692,16124.366040242692,-4473.224692364566,-4473.224692364566,-4473.224692364566,-4473.224692364566,-4473.224692364566,-4473.224692364566,0.0,0.0,0.0,11651.141347878125
2017-05-15,16196.598044696038,7966.522426527024,32222.135007768033,16196.598044696038,16196.598044696038,3353.760548955665,3353.760548955665,3353.760548955665,3353.760548955665,3353.760548955665,3353.760548955665,0.0,0.0,0.0,19550.358593651705
2017-05-16,16268.830049149383,6551.778712906684,32320.856611557465,16268.830049149383,16268.830049149383,3102.315042881097,3102.315042881097,3102.315042881097,3102.315042881097,3102.315042881097,3102.315042881097,0.0,0.0,0.0,19371.145092030478
2017-05-17,16341.062053602727,6095.435470638295,31114.605834738544,16341.062053602727,16341.062053602727,2283.062559808916,2283.062559808916,2283.062559808916,2283.062559808916,2283.062559808916,2283.062559808916,0.0,0.0,0.0,18624.124613411645
2017-05-18,16413.29405805607,4570.114006393621,30611.977860640018,16413.29405805607,16413.29405805607,1050.8299683939347,1050.8299683939347,1050.8299683939347,1050.8299683939347,1050.8299683939347,1050.8299683939347,0.0,0.0,0.0,17464.124026450005
2017-05-19,16485.52606250942,5309.894107520404,29042.330622841968,16485.52606250942,16485.52606250942,334.50203127359225,334.50203127359225,334.50203127359225,334.50203127359225,334.50203127359225,334.50203127359225,0.0,0.0,0.0,16820.02809378301
2017-05-20,16557.758066962764,-2035.1430665144749,23071.49859857943,16557.758066962764,16557.758066962764,-5651.245458965165,-5651.245458965165,-5651.245458965165,-5651.245458965165,-5651.245458965165,-5651.245458965165,0.0,0.0,0.0,10906.5126079976
2017-05-21,16629.99007141611,556.0789219746866,24100.75390192938,16629.99007141611,16629.99007141611,-4473.224692361523,-4473.224692361523,-4473.224692361523,-4473.224692361523,-4473.224692361523,-4473.224692361523,0.0,0.0,0.0,12156.765379054585
2017-05-22,16702.22207586946,7280.580098554363,32268.557267394815,16702.22207586946,16702.22207586946,3353.760548956016,3353.760548956016,3353.760548956016,3353.760548956016,3353.760548956016,3353.760548956016,0.0,0.0,0.0,20055.982624825476
2017-05-23,16774.454080322797,7312.018095961094,32589.711068195178,16774.454080322797,16774.454080322797,3102.3150428788817,3102.3150428788817,3102.3150428788817,3102.3150428788817,3102.3150428788817,3102.3150428788817,0.0,0.0,0.0,19876.76912320168
2017-05-24,16846.686084776145,6256.322121389031,31654.211476674172,16846.686084776145,16846.686084776145,2283.0625598096153,2283.0625598096153,2283.0625598096153,2283.0625598096153,2283.0625598096153,2283.0625598096153,0.0,0.0,0.0,19129.74864458576
2017-05-25,16918.918089229493,5672.814601456963,31457.80297467042,16918.918089229493,16918.918089229493,1050.829968390459,1050.829968390459,1050.829968390459,1050.829968390459,1050.829968390459,1050.829968390459,0.0,0.0,0.0,17969.748057619952
2017-05-26,16991.150093682838,5356.026645892151,29907.597406535115,16991.150093682838,16991.150093682838,334.5020312733008,334.5020312733008,334.5020312733008,334.5020312733008,334.5020312733008,334.5020312733008,0.0,0.0,0.0,17325.652124956137
2017-05-27,17063.38209813618,-1344.2152050323575,24427.735196821697,17063.38209813618,17063.38209813618,-5651.245458966311,-5651.245458966311,-5651.245458966311,-5651.245458966311,-5651.245458966311,-5651.245458966311,0.0,0.0,0.0,11412.136639169868
2017-05-28,17135.614102589523,-422.09949080860997,24863.546260669915,17135.614102589523,17135.614102589523,-4473.224692358481,-4473.224692358481,-4473.224692358481,-4473.224692358481,-4473.224692358481,-4473.224692358481,0.0,0.0,0.0,12662.389410231042
2017-05-29,17207.846107042875,9061.782956795243,32943.65726368728,17207.846107042875,17207.846107042875,3353.7605489609796,3353.7605489609796,3353.7605489609796,3353.7605489609796,3353.7605489609796,3353.7605489609796,0.0,0.0,0.0,20561.606656003853
2017-05-30,17280.07811149622,8369.605030271205,33176.651428724304,17280.07811149622,17280.07811149622,3102.3150428788554,3102.3150428788554,3102.3150428788554,3102.3150428788554,3102.3150428788554,3102.3150428788554,0.0,0.0,0.0,20382.393154375073
2017-05-31,17352.310115949564,6896.683012700657,32667.483956492088,17352.310115949564,17352.310115949564,2283.062559811654,2283.062559811654,2283.062559811654,2283.062559811654,2283.062559811654,2283.062559811654,0.0,0.0,0.0,19635.372675761217
2017-06-01,17424.542277766166,5669.270792013433,31378.65799806833,17424.542277766166,17424.542277766166,1050.829968391719,1050.829968391719,1050.829968391719,1050.829968391719,1050.829968391719,1050.829968391719,0.0,0.0,0.0,18475.372246157884
2017-06-02,17496.774439582772,5096.422388503668,30017.92985704926,17496.774439582772,17496.774439582772,334.50203127386106,334.50203127386106,334.50203127386106,334.50203127386106,334.50203127386106,334.50203127386106,0.0,0.0,0.0,17831.276470856632
2017-06-03,17569.006601399382,-1475.1542075791258,23633.1874401794,17569.006601399382,17569.006601399382,-5651.245458953858,-5651.245458953858,-5651.245458953858,-5651.245458953858,-5651.245458953858,-5651.245458953858,0.0,0.0,0.0,11917.761142445524
2017-06-04,17641.238763215988,460.0612957231843,25948.44755574338,17641.238763215988,17641.238763215988,-4473.2246923554385,-4473.2246923554385,-4473.2246923554385,-4473.2246923554385,-4473.2246923554385,-4473.2246923554385,0.0,0.0,0.0,13168.01407086055
2017-06-05,17713.47092503259,7857.123554739765,33657.5142411657,17713.47092503259,17713.47092503259,3353.7605489505554,3353.7605489505554,3353.7605489505554,3353.7605489505554,3353.7605489505554,3353.7605489505554,0.0,0.0,0.0,21067.231473983145
2017-06-06,17785.7030868492,8213.98164630319,33461.57860556921,17785.7030868492,17785.7030868492,3102.3150428791805,3102.3150428791805,3102.3150428791805,3102.3150428791805,3102.3150428791805,3102.3150428791805,0.0,0.0,0.0,20888.01812972838
2017-06-07,17857.935248665806,8541.109501079156,33362.97801316843,17857.935248665806,17857.935248665806,2283.0625598099646,2283.0625598099646,2283.0625598099646,2283.0625598099646,2283.0625598099646,2283.0625598099646,0.0,0.0,0.0,20140.99780847577
2017-06-08,17930.167410482412,5999.244456802565,31144.502652935545,17930.167410482412,17930.167410482412,1050.8299683929786,1050.8299683929786,1050.8299683929786,1050.8299683929786,1050.8299683929786,1050.8299683929786,0.0,0.0,0.0,18980.997378875392
2017-06-09,18002.39957229902,5556.99413853783,30028.285840327128,18002.39957229902,18002.39957229902,334.50203126897577,334.50203126897577,334.50203126897577,334.50203126897577,334.50203126897577,334.50203126897577,0.0,0.0,0.0,18336.901603567996
2017-06-10,18074.631734115625,-298.6484578401977,25578.311735495125,18074.631734115625,18074.631734115625,-5651.245458954246,-5651.245458954246,-5651.245458954246,-5651.245458954246,-5651.245458954246,-5651.245458954246,0.0,0.0,0.0,12423.386275161378
2017-06-11,18146.86389593223,1073.1734167464263,26315.633613660688,18146.86389593223,18146.86389593223,-4473.22469235849,-4473.22469235849,-4473.22469235849,-4473.22469235849,-4473.22469235849,-4473.22469235849,0.0,0.0,0.0,13673.63920357374
